,PROFILE,X,Y,LONG,LAT,Z,S
1699,O,-6471.016538685449,-2537.2483697193657,-58.13013060491341,-22.34908797958541,-452.64959887536776,1.0
531,AI,-6453.499122659632,-2536.8717325512193,-57.9727689793707,-22.345940659898012,-430.56316953504825,1.0
2145,X,-5201.297425369156,-2533.1674678762733,-46.72404974460629,-22.314982623283278,-34.69888519990303,1.0
1833,R,-6023.185672480929,-2531.9414301416386,-54.10719748679336,-22.304734600279787,-299.9051841524357,1.0
1978,U,-5620.958381193594,-2531.8541525238684,-50.49392825225927,-22.304005048024866,-203.84215293952838,1.0
1745,P,-6306.225005626874,-2529.9992084219953,-56.64978307651336,-22.28849868768852,-364.4199210074203,1.0
1886,S,-5890.662473661077,-2529.819415925483,-52.91672133679053,-22.286995624144883,-230.7925818831319,1.0
288,AE,-6142.714897488977,-2529.392519165758,-55.18094678403027,-22.28342670585025,-303.1844515269877,1.0
1700,O,-6446.471975828204,-2528.2493722721183,-57.90964304534646,-22.27386937972674,-433.3270621812634,1.0
2088,W,-5326.038132535183,-2526.7716561185885,-47.84461458259748,-22.261513894922583,-18.581400279753154,1.0
530,AI,-6468.031070329565,-2525.7241568000018,-58.103311686369956,-22.252754872176595,-446.28714699943,1.0
2033,V,-5466.244959453279,-2525.4107662397687,-49.10411393818174,-22.250134242427023,-74.20726180979432,1.0
1979,U,-5599.508390523108,-2524.0278045765303,-50.30123970762409,-22.23856906921069,-216.685812483885,1.0
678,AK,-6624.644095079238,-2523.5216206773794,-59.510190424618145,-22.23433580774695,-458.3100514902743,1.0
1790,Q,-6139.873411892548,-2523.509691286907,-55.15542128462149,-22.234236039621784,-301.93405477188935,1.0
404,AG,-6315.243346751672,-2522.8457440282414,-56.730796213211455,-22.228683188926844,-377.45978421483073,1.0
1701,O,-6429.2916558096995,-2521.950394494896,-57.75530960475958,-22.221194678198877,-407.35478551933943,1.0
1921,T,-5739.495784807624,-2521.7897655761317,-51.55876786632256,-22.219851169713657,-215.04755355337952,1.0
467,AH,-6398.075387775915,-2520.523563057957,-57.47488909788039,-22.20926013146284,-402.71596631730154,1.0
345,AF,-6237.563517965471,-2519.814446621156,-56.03298643854714,-22.203328436926824,-356.77673137037596,1.0
2034,V,-5442.860010129437,-2516.859250975764,-48.89404336422206,-22.17860576460754,-41.44478423784955,1.0
2146,X,-5153.382094575418,-2515.7286126480494,-46.293619004649706,-22.169145869719383,-42.342971161294145,1.0
1654,N,-6541.604449473562,-2515.67289696061,-58.76423259626369,-22.16867968760461,-454.79535427720765,1.0
1746,P,-6266.535389575312,-2515.445442426392,-56.29324518931382,-22.16677652272922,-369.24417303278267,1.0
1980,U,-5574.036526812037,-2514.734016465733,-50.072422062757454,-22.16082368844303,-209.55044636859236,1.0
148,AC,-5994.780493709583,-2514.1109001637656,-53.8520294244089,-22.15560957311021,-285.306546671334,1.0
1887,S,-5846.336196166726,-2513.5548133173197,-52.51853161117754,-22.150956182113397,-206.16424064782905,1.0
599,AJ,-6567.223333216092,-2513.153852457904,-58.99437094454365,-22.147600804507505,-458.6148009226042,1.0
287,AE,-6165.898651748467,-2511.606942981394,-55.38920999197598,-22.13465497889094,-311.0391920439361,1.0
1702,O,-6400.4886595578355,-2511.390088684964,-57.496567887144714,-22.132840065500027,-396.5587653282108,1.0
1834,R,-5966.957336680148,-2511.2799403700155,-53.6020897522889,-22.13191819482773,-310.5125400754764,1.0
2147,X,-5140.023253224689,-2510.8666426590494,-46.17361449101484,-22.12845910395577,-54.46143058703797,1.0
1981,U,-5557.183866269015,-2508.5850727540906,-49.9210320373187,-22.10936198280531,-167.9021737385902,1.0
1791,Q,-6088.6643067981295,-2504.715421788337,-54.695402066697504,-22.076966377987368,-288.87144400256534,1.0
216,AD,-6091.775191426852,-2504.3917860679926,-54.723347618788644,-22.07425665210766,-297.1180548698791,1.0
2089,W,-5263.511334550971,-2504.0149358817002,-47.28292679963477,-22.071101307756553,-20.128824302320083,1.0
1747,P,-6232.275069871712,-2502.8825424665383,-55.985479501028166,-22.06161941576496,-371.94209421006445,1.0
1982,U,-5541.279037669776,-2502.781959616531,-49.77815653109873,-22.060777172303023,-122.30419874528604,1.0
677,AK,-6651.756404856405,-2502.7547451033784,-59.75374444722428,-22.060549287196192,-464.9633381095538,1.0
466,AH,-6421.412197237209,-2502.6491685563533,-57.68452722409703,-22.059665221467625,-410.67537311518225,1.0
529,AI,-6499.007550628836,-2501.961845753652,-58.38157814338057,-22.05390965375758,-454.4506797736224,1.0
1655,N,-6502.791723868101,-2501.3471699131005,-58.415571949966456,-22.048762223251654,-454.79535427720765,1.0
403,AG,-6343.4418048736325,-2501.1785464271757,-56.984107272407066,-22.04735010002359,-388.0727656609485,1.0
2035,V,-5398.551685615244,-2500.656380139552,-48.49601491297379,-22.04297717185,-28.33979289319808,1.0
344,AF,-6262.877771706366,-2500.4254655083387,-56.26038824896239,-22.04104331307164,-376.5049192850513,1.0
1835,R,-5931.1779951533135,-2498.132574571901,-53.28067845879602,-22.02183941025588,-288.03244108474996,1.0
465,AH,-6427.723178780382,-2497.815389800859,-57.74121973587732,-22.01918265018534,-424.58692736345876,1.0
1888,S,-5795.379926882583,-2494.8574735642405,-52.06078365598099,-21.9944045276051,-217.24947522948537,1.0
1748,P,-6208.154089651685,-2494.0376319677625,-55.76879704903222,-21.987536034078246,-358.36584112000685,1.0
147,AC,-6022.391382339685,-2492.970784206486,-54.10006225705432,-21.978597661348896,-300.56318781347676,1.0
2090,W,-5232.974991410318,-2492.901188811445,-47.0086141619911,-21.978014550329288,-38.69791071410006,1.0
286,AE,-6192.8906878908965,-2490.899817215266,-55.63168357813849,-21.961244849435754,-326.26048052465273,1.0
1934,T,-5651.925559097963,-2489.83846700639,-50.77211114443471,-21.952350873042068,-219.50568208878008,1.0
598,AJ,-6598.4036374464995,-2489.2632460731124,-59.274468383080354,-21.947530361379574,-458.31005128492427,1.0
1983,U,-5504.223037138193,-2489.261526990142,-49.44527681464011,-21.94751595473761,-87.09443966450303,1.0
1656,N,-6464.005389688126,-2487.031183906758,-58.06714838187808,-21.928823493534104,-451.51297925039006,1.0
1749,P,-6187.374473508913,-2486.4179646364514,-55.582130581240335,-21.923683679586812,-320.6122742582521,1.0
464,AH,-6442.790553433496,-2486.2748148520895,-57.87657226530179,-21.92248381541563,-439.6468778619946,1.0
1703,O,-6330.814564261441,-2485.844838221216,-56.87067484002521,-21.918879741818213,-403.84592760609155,1.0
402,AG,-6363.801079743247,-2485.534838898686,-57.16699775029672,-21.91628126341631,-408.6505625777713,1.0
2091,W,-5212.617429316549,-2485.492024097942,-46.82573907022865,-21.915922377136656,-65.00411723871471,1.0
343,AF,-6286.417964160204,-2482.395293592102,-56.47185339568637,-21.88996224397557,-388.98504642660475,1.0
1836,R,-5887.765780849692,-2482.1804570314534,-52.89069990253187,-21.88816107493117,-267.46165569350217,1.0
2036,V,-5344.397066544818,-2480.852871259378,-48.00953569280745,-21.877030213212812,-30.960791162128373,1.0
528,AI,-6526.63515646076,-2480.7684836640406,-58.62976114920505,-21.876322653598756,-453.67668563607936,1.0
1792,Q,-6022.3488252419575,-2480.376956392464,-54.09967996014095,-21.873039791916913,-289.15383375402513,1.0
285,AE,-6207.079625335452,-2480.0146764796145,-55.75914497185709,-21.870002094240103,-356.7767317397555,1.0
1984,U,-5472.346625280311,-2477.630944285239,-49.15892613489187,-21.850012997048978,-54.691292357054294,1.0
1750,P,-6157.506107786321,-2475.4655481446166,-55.31381848683757,-21.83185233304257,-289.2096681831276,1.0
215,AD,-6130.932421473072,-2474.3776256291417,-55.07510300113168,-21.822727304255658,-310.4984711681359,1.0
1599,M,-6557.278428526075,-2472.9256813628494,-58.90503434572209,-21.81054809962227,-454.7953538891566,1.0
1889,S,-5732.234888110247,-2471.687719180061,-51.4935421215259,-21.80016299254751,-214.5590102689174,1.0
2092,W,-5170.448193426106,-2470.1444685745564,-46.44692637902839,-21.78721579326882,-85.12062767306162,1.0
597,AJ,-6624.0894510975795,-2469.582563707845,-59.50520797295846,-21.78250136276115,-454.82012799707263,1.0
1657,N,-6413.346765037257,-2468.3331507738194,-57.612074213914575,-21.772018118060426,-445.215513708373,1.0
342,AF,-6306.638760162918,-2466.9075515557097,-56.65349989674938,-21.760055629303995,-403.75437988718807,1.0
284,AE,-6224.314210868186,-2466.79304591161,-55.9139658878523,-21.759094745732042,-387.5934607227347,1.0
1704,O,-6278.168536745242,-2466.5427439047894,-56.397747528365414,-21.756994293108097,-404.72757851167705,1.0
401,AG,-6390.251166569358,-2465.21105894774,-57.40460292291857,-21.745818705627105,-430.03843136755364,1.0
463,AH,-6470.621668016083,-2464.95809106028,-58.126583421338,-21.743695683102864,-454.4506797736224,1.0
1837,R,-5839.453958205395,-2464.4279446158225,-52.45670741568143,-21.739246348063133,-270.20745114112435,1.0
146,AC,-6060.187596856976,-2464.032332846007,-54.43959142888174,-21.735926025030274,-303.43774211244477,1.0
1600,M,-6527.5243448994615,-2461.998860502112,-58.63774886485452,-21.718858106590737,-454.7953538891566,1.0
527,AI,-6553.835797772272,-2459.9026495453877,-58.87410866748488,-21.70126144786555,-455.1672092124977,1.0
1985,U,-5422.956189965118,-2459.610109778344,-48.71524430556232,-21.69880554752698,-51.724329507340116,1.0
1751,P,-6107.063982112252,-2456.9689496280803,-54.860689162272635,-21.676630828472252,-300.64467993482845,1.0
1658,N,-6382.0286967869015,-2456.7736921063056,-57.330739220130646,-21.674991343405864,-430.3848841845987,1.0
1793,Q,-5956.936842112657,-2456.37008423367,-53.512074118044765,-21.671602379192787,-288.03244172417396,1.0
1705,O,-6249.460129929422,-2456.0171182844556,-56.139855522111695,-21.66863857271455,-413.33940057408955,1.0
1922,T,-5558.137489456283,-2455.6184956506427,-49.92959858016284,-21.66529131925136,-217.86140988137797,1.0
283,AE,-6240.5089386358495,-2454.369149364358,-56.05944560261076,-21.65479998923444,-410.2380834935877,1.0
1890,S,-5674.825885388178,-2450.6226835355847,-50.97782827561295,-21.62333458356439,-215.10183982977946,1.0
400,AG,-6409.258612383876,-2450.606073009378,-57.57534971379111,-21.62319506146341,-445.07546674158266,1.0
1838,R,-5800.922359250486,-2450.2692428446762,-52.110572173053846,-21.620365786829783,-280.95880248228553,1.0
341,AF,-6328.8042977836185,-2449.9302709025997,-56.852616309003395,-21.617518465343764,-415.63023655977497,1.0
1706,O,-6229.040403671463,-2448.530447385584,-55.95642200016109,-21.60575952392923,-406.6626982604414,1.0
1935,T,-5533.8131197286,-2446.743387777028,-49.71108904913333,-21.590746276991695,-210.0446841304554,1.0
1659,N,-6352.614678503667,-2445.917015830091,-57.06650859821864,-21.583803320055395,-414.507578073747,1.0
1601,M,-6479.723981652235,-2444.4447656479383,-58.208350895940036,-21.57143303202866,-451.51297936771084,1.0
462,AH,-6498.2649835740785,-2443.785208433138,-58.37490755003286,-21.565890887796833,-453.67668563607936,1.0
1707,O,-6212.697868184344,-2442.538634209464,-55.80961450606764,-21.555415556668677,-363.81634973057675,1.0
1986,U,-5375.028438239752,-2442.122957121792,-48.2847019864785,-21.55192232923639,-49.962054894086464,1.0
214,AD,-6173.889810801634,-2441.4506291633616,-55.46099579512887,-21.546272103596564,-305.5660758604454,1.0
526,AI,-6582.572807999809,-2437.8582542825416,-59.132257622557844,-21.516078113526486,-454.4568533783672,1.0
1752,P,-6053.906950474298,-2437.4768235648144,-54.38317142248465,-21.51287180707456,-295.51602581331275,1.0
1794,Q,-5902.321865961912,-2436.3258249453543,-53.02145943986439,-21.50319607950729,-285.5372046417419,1.0
1708,O,-6193.1981862022285,-2435.389287553759,-55.634445882467595,-21.495322713180585,-327.56095850715735,1.0
145,AC,-6098.306734482585,-2434.846637289713,-54.78202146834714,-21.490760515150107,-303.1953291360578,1.0
1839,R,-5754.13398885104,-2433.0765334629837,-51.69026509056518,-21.475877798896665,-275.0944291047964,1.0
282,AE,-6268.782480625276,-2432.678907593058,-56.31343115166373,-21.47253442005221,-414.84292103422115,1.0
1891,S,-5621.784053535466,-2431.160090115614,-50.501345393103065,-21.459762951374643,-215.10183982977946,1.0
525,AI,-6591.693229380484,-2430.861904547917,-59.214187761796545,-21.45725542847708,-457.47309565319836,1.0
1660,N,-6309.6976265094445,-2430.07638719703,-56.68097816066102,-21.450649592249867,-416.269913509097,1.0
340,AF,-6358.0562859577885,-2427.525255450569,-57.115391389680795,-21.429193670891863,-427.99358108410513,1.0
1987,U,-5331.6941544686215,-2426.3117995296225,-47.89542349209871,-21.4189869570078,-48.18787607889533,1.0
399,AG,-6440.967458446663,-2426.241555262605,-57.860195124391055,-21.41839609092273,-454.4506797736224,1.0
1936,T,-5476.444322826314,-2425.8115294478157,-49.19573637824461,-21.414778836690516,-208.09050244689442,1.0
213,AD,-6195.212333526946,-2425.1068372944487,-55.65253927573023,-21.408850971838614,-332.4318441916472,1.0
1709,O,-6162.413142315438,-2424.102285501129,-55.357899128009656,-21.40040026951214,-302.22472237599715,1.0
461,AH,-6525.481092357987,-2422.9395368768355,-58.6193940149813,-21.390618133430035,-455.1672092124977,1.0
1795,Q,-5858.102608713459,-2420.0969016665404,-52.6242310934774,-21.366700423508185,-280.25330835083514,1.0
1602,M,-6409.199308374296,-2418.5454477310936,-57.574816976808954,-21.35364494430637,-447.13647934678625,1.0
1840,R,-5712.963828435952,-2417.9482740863186,-51.320427247059904,-21.34861941660969,-245.20990720841118,1.0
1753,P,-5996.452537525228,-2416.408892839829,-53.867049649562006,-21.335663916822924,-296.5153651505844,1.0
144,AC,-6124.007543648756,-2415.1689625416257,-55.012895765229246,-21.325227767501953,-295.0448513501666,1.0
212,AD,-6209.205239821658,-2414.3812233008243,-55.77823969166814,-21.31859719483882,-362.6558341417178,1.0
1661,N,-6264.852170369271,-2413.523987076623,-56.27812457392072,-21.311381306720133,-415.7887775485268,1.0
1892,S,-5573.522710444627,-2413.451597296455,-50.06780637179669,-21.310771940691023,-217.86141073726992,1.0
1926,T,-5441.81033767543,-2413.174805136007,-48.884613996134526,-21.308441923295515,-196.31947501078113,1.0
281,AE,-6298.266460189614,-2410.06007032924,-56.57829024645685,-21.282219722724072,-415.63023669477167,1.0
1710,O,-6122.255881500271,-2409.379061882686,-54.99716031642327,-21.276485846684885,-283.67883312724126,1.0
1603,M,-6381.468733339805,-2408.361735486093,-57.32570898289989,-21.26791985865221,-422.7010213908715,1.0
1988,U,-5281.564254607247,-2408.021160391013,-47.44509893973018,-21.26505207026648,-42.65566999856571,1.0
339,AF,-6385.40637038773,-2406.5769677438134,-57.36108137833455,-21.252890720857753,-437.16267086800553,1.0
398,AG,-6467.020400666785,-2406.2229342184673,-58.09423268631724,-21.24990929776397,-456.14255956664084,1.0
1841,R,-5680.302980174756,-2405.946820145513,-51.02702985520651,-21.247584015516296,-222.65906963992177,1.0
1923,T,-5420.337239917504,-2405.340026224331,-48.691717877001146,-21.242473797374867,-157.47171703826555,1.0
211,AD,-6225.197131682316,-2402.1233795396606,-55.921897300472295,-21.215381267864757,-395.39848961297764,1.0
1662,N,-6233.785590630875,-2402.0573524950687,-55.99904873987753,-21.21482509573485,-407.6231811840984,1.0
1604,M,-6361.954624329232,-2401.1954192220383,-57.15041075909817,-21.20756449354898,-410.6656463333288,1.0
460,AH,-6554.234443260474,-2400.9164433547103,-58.87768976083486,-21.2052144282391,-454.4568533783672,1.0
143,AC,-6147.166798639927,-2397.437213934889,-55.22093889250315,-21.175902564157088,-296.93027041711514,1.0
1754,P,-5941.831893590134,-2396.380075495569,-53.376384056808554,-21.166995203784264,-294.020127758226,1.0
1663,N,-6217.112699648016,-2395.903409900537,-55.849273611873926,-21.16297868175316,-384.6766200555986,1.0
459,AH,-6564.385769666884,-2393.141223987056,-58.9688806774845,-21.13970153464081,-457.47309565319836,1.0
1796,Q,-5784.521616056425,-2393.091918794475,-51.96324179023241,-21.1392860024787,-282.98119485441845,1.0
1893,S,-5508.628120372064,-2389.6398815690422,-49.484848350608154,-21.110190143547584,-218.55869362688645,1.0
1664,N,-6198.568729106492,-2389.0588542500177,-55.6826902902168,-21.105292325967255,-355.27982568720375,1.0
1842,R,-5632.597190912517,-2388.41699887566,-50.59848145885397,-21.099881563232483,-224.61386046755578,1.0
1605,M,-6325.322876763601,-2387.7428609618555,-56.821342171876026,-21.094198447844118,-417.2303963647158,1.0
280,AE,-6327.501153887322,-2387.6324744287917,-56.84090996820889,-21.093267846667178,-427.9935812330716,1.0
338,AF,-6410.870927477433,-2387.0728645807444,-57.5898333867047,-21.088550028420805,-454.45067908927473,1.0
210,AD,-6245.853325641209,-2386.2903311139557,-56.10745504792241,-21.08195258753777,-417.2269259778511,1.0
142,AC,-6161.939958076079,-2386.126230513835,-55.35364844166545,-21.08056903850789,-311.20160147882916,1.0
1711,O,-6057.151253960473,-2385.509157152983,-54.41231549656417,-21.075366312958657,-289.1538335505883,1.0
397,AG,-6500.843209104273,-2380.2340850881915,-58.398068144029665,-21.03088312754132,-464.3936779158538,1.0
1665,N,-6174.541369488254,-2380.19038675144,-55.46684884639579,-21.030514575720762,-326.32685668044996,1.0
141,AC,-6172.257796727463,-2378.2264374850456,-55.446335163261615,-21.01394967361735,-335.2305459193618,1.0
1666,N,-6157.783292871912,-2374.005002249271,-55.316308482826734,-20.97833773930116,-320.78302717520296,1.0
279,AE,-6347.503520717228,-2372.2875214440855,-57.02059428662759,-20.96384665069879,-451.0233480534308,1.0
1606,M,-6279.548683655932,-2370.9328521439425,-56.41014559900746,-20.952415748966416,-416.7492600785707,1.0
1894,S,-5455.7618238742125,-2370.241697184791,-49.009942329020014,-20.946583339865498,-228.3177318626739,1.0
209,AD,-6267.84217786625,-2369.43579523975,-56.304984268262395,-20.93978233169741,-419.74559242299017,1.0
1843,R,-5579.033591449032,-2368.734684848668,-50.11731145814892,-20.933865405444504,-228.07837611095073,1.0
337,AF,-6440.880932784971,-2364.0872600253374,-57.8594178511474,-20.894638115848515,-466.9453279476279,1.0
140,AC,-6193.083927657602,-2362.2810317176754,-55.6334194804978,-20.879389572944287,-371.4507390966804,1.0
1712,O,-5991.731417639158,-2361.5236845463246,-53.82463910804384,-20.872995429591267,-288.03244163481537,1.0
1797,Q,-5698.220474671235,-2361.4185102036213,-51.187985446799644,-20.87210744012144,-276.53857375292966,1.0
1844,R,-5558.850373108783,-2361.318222074934,-49.936002522971236,-20.871260700127586,-252.51326503472413,1.0
1667,N,-6118.960763136536,-2359.675656510034,-54.96755976453201,-20.857391712261077,-288.57758605295453,1.0
396,AG,-6527.951950917386,-2359.4042062685567,-58.641590115069356,-20.855099599910204,-468.90044428812644,1.0
1607,M,-6232.858061941134,-2353.7862962037116,-55.99071660789299,-20.807654316493807,-417.05285172143726,1.0
208,AD,-6290.4973581243985,-2352.070516484421,-56.50849921516618,-20.793160922524375,-424.7829234653688,1.0
1845,R,-5526.0253230889575,-2349.256431065494,-49.641130081623274,-20.76938696123027,-269.61279138526334,1.0
278,AE,-6378.085105254948,-2348.8266489923535,-57.29531333465586,-20.76575574226079,-474.7796719265499,1.0
139,AC,-6211.369083234481,-2348.2811089201637,-55.79767782776994,-20.761146359430928,-406.1157688494233,1.0
1549,L,-6328.549838949342,-2344.640598321926,-56.85033046640329,-20.73038327948634,-450.6238225365686,1.0
1713,O,-5943.587767450235,-2343.8723379865546,-53.392157340063704,-20.723890509533085,-289.47980505800183,1.0
336,AF,-6470.085342392964,-2341.7186864898044,-58.12176552629286,-20.705687933679037,-476.3854999419026,1.0
1798,Q,-5644.149151640064,-2341.573777214862,-50.702254487684996,-20.704463086881596,-273.75528200438276,1.0
1608,M,-6196.839401113018,-2340.5588864991673,-55.66715547253885,-20.69588443444577,-389.0297352971237,1.0
207,AD,-6305.822921951947,-2340.323415604381,-56.64617109740654,-20.69389397955704,-434.85758739802543,1.0
1668,N,-6062.873562509038,-2338.9739429737037,-54.46371986886041,-20.682486266493466,-289.1538335505883,1.0
1550,L,-6303.508956958189,-2335.435141703997,-56.625384396198434,-20.652567031460233,-432.18897901355604,1.0
1609,M,-6174.47961334301,-2332.3475297485115,-55.46629408150418,-20.626457564397082,-360.6143626543005,1.0
138,AC,-6232.405416690914,-2332.1747628136427,-55.986650426427424,-20.624996478557843,-421.44833832669156,1.0
1551,L,-6290.023969809673,-2330.4778297278117,-56.50424669558176,-20.610644802075512,-426.2153976578096,1.0
1714,O,-5898.099186418896,-2327.194443702562,-52.983526464130094,-20.582871942645237,-290.37416976554795,1.0
206,AD,-6323.14747134544,-2327.0440849568013,-56.80180017251312,-20.581599995137886,-448.2904711016515,1.0
1846,R,-5463.75709660754,-2326.375541808852,-49.08176508599053,-20.57594437919326,-273.422177499815,1.0
1799,Q,-5597.985425463559,-2324.631213793382,-50.287558679722366,-20.561187041937607,-274.5862239971593,1.0
277,AE,-6411.743141187267,-2323.0056557403545,-57.59766861577032,-20.547433221847854,-478.03386969769247,1.0
1610,M,-6142.258377745465,-2320.514677703589,-55.176845797399274,-20.526354668064467,-342.21917687529844,1.0
335,AF,-6500.155508943115,-2318.687002551269,-58.39189042837307,-20.510887087287145,-478.12492295129096,1.0
1552,L,-6257.939161684421,-2318.6829053559013,-56.216023960312214,-20.510852411023027,-425.73356035032697,1.0
1669,N,-5998.962953520827,-2315.384619484493,-53.88960110014545,-20.48293507332713,-290.30568139635136,1.0
205,AD,-6339.805692705825,-2314.2754971903446,-56.95144352105592,-20.47354608942048,-462.562910902957,1.0
1553,L,-6241.519540094124,-2312.646771553358,-56.06852398997198,-20.459757486296912,-421.77877156032946,1.0
1611,M,-6117.2833226522,-2311.3428962292955,-54.952491060279215,-20.448718125538676,-291.53756725675504,1.0
137,AC,-6267.050974626052,-2305.6485933025674,-56.297876768627255,-20.400497471492432,-425.0845302006468,1.0
1715,O,-5828.843014832562,-2301.80242042896,-52.361387689574016,-20.367918558423355,-289.52010072994085,1.0
1501,K,-6345.552872741787,-2301.3360615820293,-57.00307131772483,-20.363967803938774,-472.6006974900928,1.0
1554,L,-6209.588375528043,-2300.908329182324,-55.78168145827751,-20.360344183079484,-406.1321000317948,1.0
276,AE,-6440.930284342472,-2300.614538564915,-57.85986118373138,-20.35785522705596,-479.15763561483493,1.0
204,AD,-6359.529656011733,-2299.157006979093,-57.128626898067026,-20.345506608253974,-476.88598776535616,1.0
1670,N,-5948.012793343634,-2296.578980964156,-53.431908023990346,-20.323662399626777,-290.88101111832447,1.0
1612,M,-6063.868445752667,-2291.726940365763,-54.47265705709708,-20.282541477843672,-290.19284878833105,1.0
1555,L,-6180.818965682598,-2290.3322019377156,-55.52324145248489,-20.27071906147117,-366.5709524647008,1.0
1502,K,-6311.4340531548405,-2288.8026176521307,-56.69657674661413,-20.257752584192843,-444.45867794304934,1.0
1800,Q,-5483.943043139704,-2282.776483785864,-49.26309852893316,-20.20665763577225,-271.46738659991934,1.0
203,AD,-6381.109745821714,-2282.6157889951587,-57.3224841431568,-20.205294889212375,-479.82514924427073,1.0
1503,K,-6292.723202788655,-2281.9292440482254,-56.528494317985945,-20.199472618288397,-425.74294013365045,1.0
136,AC,-6300.156730279742,-2280.3013644339753,-56.59527083158761,-20.185666442193735,-431.62967594334606,1.0
1671,N,-5902.841582964038,-2279.906345373404,-53.02612813712866,-20.182316067593476,-291.38785247110104,1.0
1556,L,-6152.085175759188,-2279.769169185831,-55.265121425896105,-20.18115258361542,-352.1039573321013,1.0
275,AE,-6468.783207459729,-2279.2469774479996,-58.11006824916776,-20.176723442100364,-475.3527876258329,1.0
1613,M,-6025.128846555886,-2277.5002995472446,-54.12465331650576,-20.161907492246346,-290.3056815817104,1.0
1716,O,-5759.294629075347,-2276.3032600026977,-51.73662391045854,-20.151752950415972,-293.50369217210203,1.0
1504,K,-6276.572582601937,-2275.996363163309,-56.38341082836858,-20.149149422689504,-429.9898674975495,1.0
1557,L,-6118.671866579034,-2267.485865098218,-54.96496456260068,-20.076934008644276,-306.3601415676135,1.0
1505,K,-6249.668657074486,-2266.1132884797557,-56.14172875332735,-20.065283920813968,-446.6496132249886,1.0
135,AC,-6319.98168813807,-2265.1225009939794,-56.77336145809924,-20.056873819741053,-459.2647340006158,1.0
1672,N,-5861.3464752211075,-2264.5905545326655,-52.653371242112044,-20.052358310612878,-292.53629932879744,1.0
1558,L,-6105.495642251448,-2262.642059617303,-54.84660052559609,-20.03581709038558,-305.2982290602563,1.0
1614,M,-5977.17380921409,-2259.889402536285,-53.69386588655917,-20.01244615005293,-308.8468226572068,1.0
1673,N,-5838.047640302802,-2255.990984562819,-52.44407424701913,-19.979341321697746,-308.2483797301286,1.0
1717,O,-5703.026608880361,-2255.6732014010677,-51.231159684975516,-19.976642440506808,-322.45847217430656,1.0
1506,K,-6213.729929180725,-2252.9113068044962,-55.818885667739565,-19.953184146028278,-448.4314898238152,1.0
1559,L,-6075.377589820202,-2251.5701482856534,-54.57604545732708,-19.94179167385911,-313.8391032003435,1.0
1674,N,-5821.834361555563,-2250.006684252679,-52.298427885975784,-19.928509777469287,-328.3010156591118,1.0
1615,M,-5940.082548511935,-2246.2680937345303,-53.360669422599095,-19.896745227864486,-320.50561458470054,1.0
1507,K,-6190.759586524341,-2244.4732217470496,-55.61253956884265,-19.88149299040927,-435.96423555772634,1.0
1508,K,-6188.27971780657,-2243.5622495650114,-55.59026252912481,-19.873751277072838,-376.00828128697356,1.0
134,AC,-6348.27483886867,-2243.460015035827,-57.02752315547118,-19.872882433666547,-474.15513535694356,1.0
1718,O,-5667.490541447675,-2242.644288155723,-50.91193375985269,-19.865949780162104,-341.231481738965,1.0
1675,N,-5788.806226328177,-2237.816042065747,-52.001731099168516,-19.82490947811361,-336.5701257609659,1.0
1616,M,-5912.094766043242,-2235.98992522622,-53.109250894996705,-19.809384608824388,-295.6188679605695,1.0
1560,L,-6031.4414813513595,-2235.4184831560688,-54.181360679704134,-19.80452613615909,-328.9482152029583,1.0
1509,K,-6163.419235368076,-2234.429827444748,-55.366937015673976,-19.7961201058872,-354.6285639522587,1.0
1617,M,-5891.990892222379,-2228.607025097145,-52.92865472376379,-19.746602708339193,-276.82356841330073,1.0
1676,N,-5752.185631594294,-2224.299427700451,-51.672762699538566,-19.709960679975175,-342.76102496390354,1.0
1510,K,-6135.82644481676,-2224.293700303448,-55.119066760836404,-19.70991195494337,-342.5542831394883,1.0
1618,M,-5875.820305874523,-2222.6685763634036,-52.78339187506925,-19.69608583282326,-273.2511836812299,1.0
133,AC,-6379.023174620523,-2219.9177309755128,-57.303740155142464,-19.67267961805019,-474.30921782192445,1.0
1561,L,-5984.529089851419,-2218.172685466172,-53.75993949671418,-19.65782969437756,-328.83046245299766,1.0
1511,K,-6112.737245159957,-2215.8119534907446,-54.91165295133847,-19.63773821069021,-333.98594571856654,1.0
1619,M,-5849.651829516992,-2213.0585256239674,-52.54831645232835,-19.61430139571543,-303.2728598300219,1.0
1456,J,-6234.796449773529,-2209.4633495734843,-56.00812944205691,-19.583694527103873,-475.513895694348,1.0
1677,N,-5709.556224792893,-2208.564968537702,-51.2898162227121,-19.57604540611572,-348.5031656331293,1.0
1620,M,-5837.164498685906,-2208.4727071281836,-52.436140850894134,-19.575259840358285,-329.26149856181405,1.0
1512,K,-6071.6695436841,-2200.725859071042,-54.54273551214427,-19.50928498789924,-332.00962403481566,1.0
1562,L,-5936.362242583959,-2200.4657283749775,-53.32724934583209,-19.507069151155804,-330.16166045938263,1.0
1457,J,-6208.8770766606995,-2199.915498865595,-55.77529175183639,-19.502382103030634,-461.2266498396125,1.0
1621,M,-5813.132477513621,-2199.6472432501387,-52.22025753162066,-19.50009695769394,-345.2144715806662,1.0
132,AC,-6406.7570933750585,-2198.683417720506,-57.55287818619975,-19.49188630498592,-475.3527875481384,1.0
